Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
Rumah Modern Cantik 6 KT Bisa Langsung Pindah di Mustikajaya,2000000000,Jawa Barat,Bekasi,Mustikajaya,6,5,252.0,280.0,3500.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 2 KT di Tambun Utara Bekasi -,550000000,Jawa Barat,Bekasi,Tambun Utara,2,1,72.0,72.0,900.0,1.0,secondary
Rumah Minimalis 4 KT di Padurenan Bekasi Semi Furnished,830000000,Jawa Barat,Bekasi,,4,1,105.0,51.0,2200.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Grand Wisata Bekasi,1300000000,Jawa Barat,Bekasi,,3,2,157.0,120.0,3500.0,1.0,secondary
"Dijual Rumah Luas Megah Dengan View Eksklusif di Grand Wisata, Bekasi",2800000000,Jawa Barat,Bekasi,,4,3,140.0,125.0,2200.0,2.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Tambun Selatan, Bekasi",4200000000,Jawa Barat,Bekasi,Tambun Selatan,4,3,180.0,128.0,4400.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 5 KT di Jatibening, Bekasi",1800000000,Jawa Barat,Bekasi,,5,4,230.0,220.0,2200.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 3 KT di Jati Asih, Bekasi",700000000,Jawa Barat,Bekasi,,3,2,60.0,60.0,2200.0,2.0,secondary
"For Sale Hunian Rumah Terawat 3 Kamar di Jatiwaringin, Bekasi",2200000000,Jawa Barat,Bekasi,,3,3,120.0,150.0,2200.0,2.0,secondary
"Jual Rumah Mewah Elegan Dengan View Eksklusif di Kemang Pratama, Bekasi",3500000000,Jawa Barat,Bekasi,,4,3,324.0,150.0,5500.0,2.0,secondary
Rumah Minimalis 5 Kamar LT 72m2 di Jatikarya,2000000000,Jawa Barat,Bekasi,,5,5,72.0,88.0,3500.0,3.0,secondary
Rumah Minimalis 2 KT di Jati Asih Bekasi Unfurnished,850000000,Jawa Barat,Bekasi,,2,1,77.0,65.0,2200.0,1.0,secondary
Rumah Minimalis 3 KT di Jatiwaringin Bekasi Unfurnished,1450000000,Jawa Barat,Bekasi,,3,2,70.0,100.0,2200.0,2.0,secondary
Rumah Minimalis 3 KT di Harapan Indah Bekasi Unfurnished,1650000000,Jawa Barat,Bekasi,,3,2,144.0,160.0,2200.0,2.0,secondary
Rumah Minimalis 3 KT di Grand Wisata Bekasi,1900000000,Jawa Barat,Bekasi,,3,3,120.0,180.0,2200.0,2.0,secondary
"Jual Rumah Eksklusif 4 KT di Bekasi, Bekasi",2270000000,Jawa Barat,Bekasi,,4,3,157.0,200.0,2200.0,2.0,secondary
Rumah Modern 4 Kamar LT 66m2 di Bekasi,2350000000,Jawa Barat,Bekasi,,4,2,66.0,69.0,4400.0,2.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Bekasi Utara, Bekasi",3000000000,Jawa Barat,Bekasi,Bekasi Utara,4,3,193.0,118.0,2200.0,2.0,secondary
Rumah Minimalis 2 KT di Pondok Gede Bekasi Unfurnished,1350000000,Jawa Barat,Bekasi,,2,2,75.0,80.0,2200.0,2.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Harapan Indah, Bekasi",2700000000,Jawa Barat,Bekasi,,3,3,145.0,250.0,4400.0,2.0,secondary
"Jual Rumah Eksklusif 4 KT di Jatibening, Bekasi",1500000000,Jawa Barat,Bekasi,,4,3,86.0,120.0,2200.0,2.0,secondary
Rumah Luas Asri 4 KT Siap Pakai di Jatibening Bekasi,2200000000,Jawa Barat,Bekasi,,4,5,151.0,250.0,2200.0,2.0,secondary
Rumah Minimalis 3 KT di Jatibening Bekasi Semi Furnished,1950000000,Jawa Barat,Bekasi,,3,2,164.0,110.0,3300.0,1.0,secondary
Hunian Nyaman Asri 6 KT Siap Huni di Jatibening Bekasi,1650000000,Jawa Barat,Bekasi,,6,6,162.0,150.0,6600.0,1.0,secondary
Rumah Minimalis 4 KT di Bintara Bekasi Unfurnished,1800000000,Jawa Barat,Bekasi,,4,2,223.0,160.0,2200.0,2.0,secondary
Rumah Modern 6 Kamar LT 330m2 di Pondok Gede,2400000000,Jawa Barat,Bekasi,,6,3,330.0,300.0,2200.0,2.0,secondary
For Sale! Luxury House LT 386m2 Desain Modern di Caman,3400000000,Jawa Barat,Bekasi,,4,2,386.0,150.0,2200.0,1.0,secondary
"Jual Rumah Eksklusif 4 KT di Pondok Gede, Bekasi",1950000000,Jawa Barat,Bekasi,,4,5,123.0,275.0,2200.0,3.0,secondary
"Jual Rumah Eksklusif 3 KT di Harapan Indah, Bekasi",1800000000,Jawa Barat,Bekasi,,3,2,144.0,124.0,2200.0,2.0,secondary
"Jual Rumah Modern 3 KT di Taman Galaxy, Bekasi",2200000000,Jawa Barat,Bekasi,,3,2,165.0,120.0,2200.0,1.0,secondary
"Jual Rumah Eksklusif 3 KT di Kranji, Bekasi",1100000000,Jawa Barat,Bekasi,,3,2,165.0,222.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 KT Bisa Langsung Pindah di Tarumajaya,1350000000,Jawa Barat,Bekasi,Tarumajaya,3,2,178.0,139.0,2200.0,1.0,secondary
"Hunian Mewah LB 195m2 Siap Huni Desain Elegan di Summarecon Bekasi, Bekasi",3500000000,Jawa Barat,Bekasi,,4,3,180.0,195.0,3500.0,2.0,secondary
Hunian Nyaman Asri 4 KT Siap Pakai di Kayuringin Jaya Bekasi,930000000,Jawa Barat,Bekasi,,4,2,150.0,132.0,5500.0,2.0,secondary
Rumah Modern 3 Kamar LT 89m2 di Bekasi,1600000000,Jawa Barat,Bekasi,,3,3,89.0,135.0,5500.0,2.0,secondary
Rumah Modern Minimalis 1 KT Siap Huni di Jatisampurna,900000000,Jawa Barat,Bekasi,Jatisampurna,1,1,54.0,45.0,2200.0,2.0,secondary
"Jual Rumah Mewah Elegan Dengan View Eksklusif di Cibubur, Bekasi",7000000000,Jawa Barat,Bekasi,,7,4,729.0,500.0,53000.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Jatiwaringin Bekasi,1850000000,Jawa Barat,Bekasi,,3,1,244.0,180.0,2200.0,0.0,secondary
Jual Rumah Siap Huni di Babelan Bekasi Harga Rp 495 Juta LT 70m2,495000000,Jawa Barat,Bekasi,Babelan,2,1,70.0,50.0,1300.0,1.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Medan Satria, Bekasi",3950000000,Jawa Barat,Bekasi,Medan Satria,4,4,300.0,300.0,2200.0,2.0,secondary
"Jual Rumah Modern 2 KT di Harapan Baru, Bekasi",870000000,Jawa Barat,Bekasi,,2,1,90.0,80.0,1300.0,1.0,secondary
"Jual Rumah Eksklusif 2 KT di Harapan Baru, Bekasi",750000000,Jawa Barat,Bekasi,,2,1,78.0,50.0,3500.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 4 KT di Harapan Indah, Bekasi",2500000000,Jawa Barat,Bekasi,,4,2,261.0,150.0,3500.0,1.0,secondary
Rumah Minimalis Terbaik Dijual Area Tarumajaya LT 70m2,450000000,Jawa Barat,Bekasi,Tarumajaya,2,1,70.0,38.0,1300.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 3 KT di Jaka Sampurna, Bekasi",1700000000,Jawa Barat,Bekasi,,3,2,105.0,155.0,2200.0,2.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Medan Satria, Bekasi",2900000000,Jawa Barat,Bekasi,Medan Satria,8,4,195.0,250.0,9500.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 200m2 di Setu, Bekasi",1200000000,Jawa Barat,Bekasi,Setu,3,3,78.0,200.0,5500.0,3.0,secondary
For Sale Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Tarumajaya,650000000,Jawa Barat,Bekasi,Tarumajaya,2,1,90.0,60.0,1300.0,1.0,secondary
Rumah Modern Minimalis 4 Kamar Siap Huni di Medan Satria,2500000000,Jawa Barat,Bekasi,Medan Satria,4,4,180.0,230.0,2200.0,2.0,secondary
Rumah Minimalis 5 KT di harapan indah Bekasi Semi Furnished,2500000000,Jawa Barat,Bekasi,,5,3,160.0,270.0,3500.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Medan Satria,1950000000,Jawa Barat,Bekasi,Medan Satria,3,2,250.0,250.0,2200.0,1.0,secondary
"Hunian Cantik Modern Lb 114m2 di Tarumajaya, Bekasi",1500000000,Jawa Barat,Bekasi,Tarumajaya,3,2,126.0,114.0,2200.0,2.0,secondary
Rumah Luas Asri 3 KT Siap Huni di Harapan Indah Bekasi,1550000000,Jawa Barat,Bekasi,,3,2,75.0,90.0,2200.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 126m2 di Medan Satria, Bekasi",950000000,Jawa Barat,Bekasi,Medan Satria,2,2,126.0,126.0,1300.0,1.0,secondary
"Hunian Cantik Modern Lb 77m2 di Tarumajaya, Bekasi",1400000000,Jawa Barat,Bekasi,Tarumajaya,2,1,144.0,77.0,3500.0,1.0,secondary
"Dijual Rumah Mewah Exclusive di Tarumajaya, Bekasi",3800000000,Jawa Barat,Bekasi,Tarumajaya,4,4,262.0,276.0,9500.0,2.0,secondary
"Hunian Elit LB 441m2 Siap Huni Desain Elegan di Harapan Indah, Bekasi",4500000000,Jawa Barat,Bekasi,,4,4,126.0,441.0,7700.0,0.0,secondary
Rumah Minimalis 3 KT LT 167m2 di Jatibening,2500000000,Jawa Barat,Bekasi,,3,2,167.0,125.0,4400.0,1.0,secondary
Rumah Minimalis 5 KT di Jatimakmur Bekasi Unfurnished,1900000000,Jawa Barat,Bekasi,,5,3,328.0,281.0,2200.0,2.0,secondary
"Dijual Hunian Rumah Terawat 3 KT di Jatikramat, Bekasi",1500000000,Jawa Barat,Bekasi,,3,2,120.0,80.0,22000.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Jati Mekar Bekasi,1300000000,Jawa Barat,Bekasi,,3,3,74.0,94.0,2200.0,2.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Jatibening Bekasi,3700000000,Jawa Barat,Bekasi,,6,4,200.0,490.0,3300.0,4.0,secondary
"Dijual Rumah Mewah Elegan Dengan View Cantik di Jatibening, Bekasi",2850000000,Jawa Barat,Bekasi,,8,4,200.0,490.0,4400.0,4.0,secondary
"Jual Rumah Eksklusif 4 KT di Jatiwaringin, Bekasi",2150000000,Jawa Barat,Bekasi,,4,3,300.0,200.0,2200.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 103m2 di Bekasi Utara, Bekasi",1250000000,Jawa Barat,Bekasi,Bekasi Utara,3,2,94.0,103.0,2200.0,2.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Mustikajaya Bekasi SHM,750000000,Jawa Barat,Bekasi,Mustikajaya,4,2,69.0,109.0,2200.0,2.0,secondary
Rumah Minimalis 3 Kamar LT 122m2 di Pondok Gede,1300000000,Jawa Barat,Bekasi,,3,2,122.0,144.0,2200.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Jatiwaringin Bekasi,1800000000,Jawa Barat,Bekasi,,3,3,105.0,135.0,2200.0,2.0,secondary
Rumah Nyaman 3 KT LB 96m2 Kondisi Bagus di Jati Asih,430000000,Jawa Barat,Bekasi,,3,2,96.0,96.0,1300.0,1.0,secondary
Rumah Modern 2 KT LT 72m2 di Pondok Gede,895000000,Jawa Barat,Bekasi,,2,2,72.0,85.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 60m2 di Tambun Utara, Bekasi",750000000,Jawa Barat,Bekasi,Tambun Utara,2,1,90.0,60.0,1300.0,1.0,secondary
"For Sale Hunian Rumah Terawat 3 KT di Jatikramat, Bekasi",1600000000,Jawa Barat,Bekasi,,3,2,120.0,80.0,2200.0,1.0,secondary
"Jual Rumah Modern 2 KT di Jati Mekar, Bekasi",695000000,Jawa Barat,Bekasi,,2,1,59.0,36.0,2200.0,1.0,secondary
"For Sale Hunian Rumah Nyaman 5 KT di Jati Luhur, Bekasi",2300000000,Jawa Barat,Bekasi,,5,3,96.0,164.0,2200.0,2.0,secondary
"Jual Rumah Modern 3 KT di Jatiwarna, Bekasi",963000000,Jawa Barat,Bekasi,,3,2,72.0,90.0,2200.0,2.0,secondary
Rumah Luas Asri 2 KT Siap Pakai di Jatimakmur Bekasi,895000000,Jawa Barat,Bekasi,,2,2,72.0,85.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 Kamar Bisa Langsung Pindah di Pondokmelati,1300000000,Jawa Barat,Bekasi,Pondokmelati,3,3,74.0,74.0,2200.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 2 Kamar di Jati Mekar, Bekasi",695000000,Jawa Barat,Bekasi,,2,1,59.0,36.0,2200.0,1.0,secondary
"Rumah Mewah LB 385m2 Siap Pakai Desain Elegan di Jatiwarna, Bekasi",3300000000,Jawa Barat,Bekasi,,6,5,285.0,385.0,3300.0,2.0,secondary
Hunian Strategis 1 KT LB 30m2 Kondisi Bagus di Jati Mekar,220000000,Jawa Barat,Bekasi,,1,1,31.0,30.0,1300.0,1.0,secondary
Hunian Nyaman Asri 4 KT Siap Huni di Harapan Indah Bekasi,1700000000,Jawa Barat,Bekasi,,4,4,144.0,144.0,3500.0,2.0,secondary
Rumah Minimalis 2 KT di Harapan Indah Bekasi Semi Furnished,1590000000,Jawa Barat,Bekasi,,2,2,144.0,140.0,2200.0,2.0,secondary
Hunian Nyaman Asri 4 KT Siap Huni di harapan indah Bekasi,1300000000,Jawa Barat,Bekasi,,4,2,144.0,55.0,2200.0,1.0,secondary
"For Sale Hunian Rumah Nyaman 4 Kamar di harapan indah, Bekasi",1850000000,Jawa Barat,Bekasi,,4,2,144.0,110.0,3500.0,2.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Depok II Depok,700000000,Jawa Barat,Depok,,3,1,102.0,84.0,2200.0,0.0,secondary
Hunian Nyaman Asri 3 KT Siap Pakai di Bojong Sari Depok,1050000000,Jawa Barat,Depok,,3,3,112.0,130.0,2200.0,2.0,secondary
"Rumah Elit LB 400m2 Siap Huni Desain Elegan di Depok II, Depok",5600000000,Jawa Barat,Depok,,4,4,420.0,400.0,7700.0,2.0,secondary
Rumah Modern Minimalis 3 KT Siap Huni di Cinere,2500000000,Jawa Barat,Depok,Cinere,3,2,136.0,250.0,2200.0,2.0,secondary
Siap Huni Rumah Mewah 4 Kamar di Cinere Dekat ke Mana Saja,3400000000,Jawa Barat,Depok,Cinere,4,4,182.0,250.0,4400.0,2.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 150m2 di Cimanggis, Depok",2100000000,Jawa Barat,Depok,Cimanggis,3,2,150.0,150.0,2200.0,2.0,secondary
"Dijual Rumah Mewah Exclusive di Cinere, Depok",3600000000,Jawa Barat,Depok,Cinere,4,4,182.0,250.0,4400.0,2.0,secondary
"For Sale Rumah Mewah Exclusive di Cinere, Depok",3500000000,Jawa Barat,Depok,Cinere,3,3,284.0,175.0,4400.0,1.0,secondary
Ready to Use! Premium House LT 550m2 Desain Modern di Cibubur,8500000000,Jawa Barat,Depok,,4,3,550.0,400.0,7700.0,2.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Pangkalan Jati Depok,2850000000,Jawa Barat,Depok,,3,2,178.0,156.0,2200.0,2.0,secondary
"Rumah Strategis Minimalis Lb 90m2 di Cinere, Depok",1500000000,Jawa Barat,Depok,Cinere,2,2,64.0,90.0,2200.0,2.0,secondary
Ready to Use! Luxury House LT 580m2 Desain Elegan di Sukmajaya,7500000000,Jawa Barat,Depok,,5,9,580.0,407.0,5500.0,2.0,secondary
"Hunian Eksklusif Siap Huni LT 447m2 di Cimanggis, Depok",2800000000,Jawa Barat,Depok,Cimanggis,5,3,447.0,356.0,4400.0,2.0,secondary
"Hunian Super Mewah dengan Akses Paling Strategis di Sukmajaya, Depok",11000000000,Jawa Barat,Depok,,6,4,598.0,670.0,5500.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 104m2 di Tapos, Depok",1050000000,Jawa Barat,Depok,Tapos,3,2,102.0,104.0,2200.0,2.0,secondary
"Hunian Terjangkau Dijual di Sawangan, Depok Harga Rp 350 Juta",350000000,Jawa Barat,Depok,Sawangan,3,2,60.0,65.0,900.0,1.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Cinere,2250000000,Jawa Barat,Depok,Cinere,3,3,230.0,160.0,3500.0,1.0,secondary
"Hunian Cantik Modern Lb 75m2 di Sawangan, Depok",880000000,Jawa Barat,Depok,Sawangan,3,2,60.0,75.0,2200.0,2.0,secondary
"Dijual Hunian Rumah Terawat 3 KT di Bojong Sari, Depok",880000000,Jawa Barat,Depok,,3,2,60.0,75.0,2200.0,2.0,secondary
"Dijual Rumah Modern 3 KT di Cinangka, Depok",880000000,Jawa Barat,Depok,,3,2,60.0,75.0,2200.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 2 KT di Sawangan Depok SHM,598000000,Jawa Barat,Depok,Sawangan,2,1,60.0,42.0,1300.0,1.0,secondary
Rumah Modern Cantik 5 KT Siap Huni di Sawangan,2400000000,Jawa Barat,Depok,Sawangan,5,4,234.0,300.0,4400.0,3.0,secondary
Jual Rumah Strategis Bagus Punya 2 KT di Sawangan Depok SHM,750000000,Jawa Barat,Depok,Sawangan,2,1,91.0,40.0,2200.0,0.0,secondary
Rumah Modern 2 KT di Sukmajaya Depok Unfurnished,1000000000,Jawa Barat,Depok,,2,1,112.0,90.0,2200.0,0.0,secondary
"Dijual Rumah Modern 3 KT di Bojong Sari, Depok",800000000,Jawa Barat,Depok,,3,2,72.0,75.0,2200.0,2.0,secondary
Rumah Minimalis 3 KT di Gandul Depok Unfurnished,2200000000,Jawa Barat,Depok,,3,3,101.0,126.0,2200.0,2.0,secondary
Rumah Minimalis 3 KT LT 125m2 di Bojong Sari,2000000000,Jawa Barat,Depok,,3,2,125.0,130.0,4400.0,2.0,secondary
Ready to Use! Premium House LT 1000m2 Desain Elegan di Pangkalan Jati,13400000000,Jawa Barat,Depok,,4,3,1000.0,500.0,16500.0,1.0,secondary
"Hunian Cantik Modern Lb 120m2 di Cinere, Depok",1930000000,Jawa Barat,Depok,Cinere,4,3,100.0,120.0,2200.0,1.0,secondary
"Hunian Cantik Modern Lb 110m2 di Cinere, Depok",1750000000,Jawa Barat,Depok,Cinere,3,2,114.0,110.0,3300.0,2.0,secondary
Ready to Use! Luxury House LT 772m2 Desain Elegan di Gandul,8250000000,Jawa Barat,Depok,,5,5,772.0,416.0,3500.0,2.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Cinere, Depok",2650000000,Jawa Barat,Depok,Cinere,3,3,162.0,142.0,3300.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 188m2 di Sukma Jaya, Depok",2300000000,Jawa Barat,Depok,Sukma Jaya,4,3,105.0,188.0,10600.0,2.0,secondary
"For Sale Hunian Rumah Nyaman 3 KT di Gandul, Depok",1700000000,Jawa Barat,Depok,,3,3,95.0,162.0,5500.0,3.0,secondary
"Dijual Rumah Mewah Exclusive di Sawangan, Depok",4900000000,Jawa Barat,Depok,Sawangan,5,3,624.0,500.0,3500.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Strategis Bagus dan Strategis di Cinere,2300000000,Jawa Barat,Depok,Cinere,4,3,240.0,200.0,3300.0,2.0,secondary
Rumah Luas Asri 3 KT Siap Pakai di Pangkalan Jati Depok,2200000000,Jawa Barat,Depok,,3,1,286.0,125.0,3500.0,1.0,secondary
"Rumah Strategis Modern Lb 150m2 di Cinere, Depok",1900000000,Jawa Barat,Depok,Cinere,4,3,114.0,150.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 KT Siap Huni di Cinere,1950000000,Jawa Barat,Depok,Cinere,3,2,87.0,128.0,5500.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Cinere,2000000000,Jawa Barat,Depok,Cinere,3,3,114.0,120.0,3500.0,2.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Cinere, Depok",4500000000,Jawa Barat,Depok,Cinere,4,2,520.0,350.0,3300.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Cinere, Depok",3200000000,Jawa Barat,Depok,Cinere,3,2,178.0,156.0,2200.0,2.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Pangkalan Jati, Depok",17000000000,Jawa Barat,Depok,,5,3,1435.0,226.0,5500.0,0.0,secondary
"Dijual Hunian Rumah Nyaman 4 KT di Sukmajaya, Depok",900000000,Jawa Barat,Depok,,4,2,100.0,170.0,2200.0,1.0,secondary
Rumah Modern Minimalis 3 Kamar Siap Huni di Pancoran Mas,1300000000,Jawa Barat,Depok,Pancoran Mas,3,2,84.0,120.0,2200.0,2.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Pangkalan Jati Depok,2500000000,Jawa Barat,Depok,,3,3,230.0,160.0,3500.0,1.0,secondary
Rumah Luxury Modern Tanpa Renovasi di Gandul Depok,2900000000,Jawa Barat,Depok,,4,2,415.0,200.0,900.0,0.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Cinere, Depok",4900000000,Jawa Barat,Depok,Cinere,3,2,300.0,215.0,5500.0,2.0,secondary
"For Sale Rumah Mewah Exclusive di Cinere, Depok",2700000000,Jawa Barat,Depok,Cinere,3,3,230.0,242.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Limo,1100000000,Jawa Barat,Depok,Limo,3,2,64.0,70.0,2200.0,2.0,secondary
"Hunian Cantik Minimalis Lb 48m2 di Cipayung, Depok",630000000,Jawa Barat,Depok,Cipayung,2,1,108.0,48.0,1300.0,1.0,secondary
"Hunian Cantik Minimalis Lb 140m2 di Cinere, Depok",2500000000,Jawa Barat,Depok,Cinere,3,3,102.0,140.0,2200.0,2.0,secondary
"Hunian Cantik Modern Lb 84m2 di Limo, Depok",700000000,Jawa Barat,Depok,Limo,3,1,72.0,84.0,1300.0,1.0,secondary
For Sale Rumah 2 Kamar Lokasi Ideal Nyaman dan Strategis di Cinere,850000000,Jawa Barat,Depok,Cinere,2,1,85.0,85.0,2200.0,1.0,secondary
"Rumah Minimalis LB/LT 50m2/79m2 Dijual di Bojong Sari, Depok",495000000,Jawa Barat,Depok,,2,1,79.0,50.0,1300.0,1.0,secondary
"For Sale Rumah Mewah Exclusive di Cinere, Depok",12000000000,Jawa Barat,Depok,Cinere,5,4,440.0,502.0,16500.0,2.0,secondary
For Sale Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Cipayung,550000000,Jawa Barat,Depok,Cipayung,2,1,72.0,45.0,2200.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Cinere, Depok",3600000000,Jawa Barat,Depok,Cinere,4,3,218.0,240.0,1300.0,2.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Beji,1250000000,Jawa Barat,Depok,Beji,3,2,75.0,85.0,2200.0,2.0,secondary
Rumah Modern Minimalis 3 Kamar Bisa Langsung Pindah di Cimanggis,2500000000,Jawa Barat,Depok,Cimanggis,3,2,161.0,120.0,2200.0,1.0,secondary
For Sale! Luxury House LT 98m2 Desain Elegan di Kelapa Dua,2600000000,Jawa Barat,Depok,,4,3,98.0,132.0,3500.0,2.0,secondary
"Dijual Rumah Modern 3 KT di Gadog, Bogor",1980000000,Jawa Barat,Bogor,,3,3,200.0,250.0,1300.0,2.0,secondary
"Hunian Mewah Siap Huni LT 1630m2 di Ciawi, Bogor",7900000000,Jawa Barat,Bogor,Ciawi,2,2,1630.0,200.0,3300.0,1.0,secondary
Ready to Use! Luxury House LT 235m2 Desain Elegan di Sentul City,2900000000,Jawa Barat,Bogor,,4,3,235.0,153.0,2200.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Bogor Barat, Bogor",3200000000,Jawa Barat,Bogor,Bogor Barat,4,3,255.0,180.0,3300.0,2.0,secondary
Rumah Minimalis Dijual di Cileungsi 3 Kamar dengan LT 72m2,390000000,Jawa Barat,Bogor,Cileungsi,3,2,72.0,60.0,2200.0,1.0,secondary
"Dijual Hunian Rumah Nyaman 2 KT di Cibubur, Bogor",980000000,Jawa Barat,Bogor,,2,1,75.0,55.0,1300.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 180m2 di Gunung Putri, Bogor",2300000000,Jawa Barat,Bogor,Gunung Putri,4,3,113.0,180.0,3500.0,1.0,secondary
"Hunian Super Elit dengan Akses Paling Strategis di Legenda Wisata, Bogor",24000000000,Jawa Barat,Bogor,,5,5,1460.0,1200.0,4400.0,2.0,secondary
Rumah Modern Cantik 2 KT Bisa Langsung Pindah di Gunung Putri,575000000,Jawa Barat,Bogor,Gunung Putri,2,1,88.0,150.0,1300.0,1.0,secondary
Rumah Modern Minimalis 2 Kamar Siap Huni di Gunung Putri,1000000000,Jawa Barat,Bogor,Gunung Putri,2,1,114.0,60.0,1300.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Ideal Nyaman dan Strategis di Gunung Putri,800000000,Jawa Barat,Bogor,Gunung Putri,2,1,120.0,40.0,1300.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 67m2 di Parung Panjang, Bogor",1000000000,Jawa Barat,Bogor,Parung Panjang,2,2,60.0,67.0,2200.0,2.0,secondary
Rumah Budget Terbaik Dijual Area Ciseeng LT 84m2,500000000,Jawa Barat,Bogor,Ciseeng,2,1,84.0,40.0,1300.0,1.0,secondary
Rumah Modern Minimalis 2 KT Bisa Langsung Pindah di Cibinong,607000000,Jawa Barat,Bogor,Cibinong,2,1,66.0,41.0,1300.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Parung,600000000,Jawa Barat,Bogor,Parung,2,1,60.0,84.0,2200.0,1.0,secondary
"Rumah Strategis Minimalis Lb 60m2 di Ciampea, Bogor",746000000,Jawa Barat,Bogor,Ciampea,3,2,72.0,60.0,2200.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 2 KT di Cibinong Bogor SHM,533200000,Jawa Barat,Bogor,Cibinong,2,1,58.0,36.0,1300.0,1.0,secondary
Rumah Modern Minimalis 2 KT Bisa Langsung Pindah di Ciampea,578000000,Jawa Barat,Bogor,Ciampea,2,1,72.0,36.0,1300.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Cibinong,663200000,Jawa Barat,Bogor,Cibinong,3,2,86.0,45.0,1300.0,1.0,secondary
Rumah Modern Cantik 2 Kamar Bisa Langsung Pindah di Ciampea,548000000,Jawa Barat,Bogor,Ciampea,2,1,72.0,36.0,1300.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 60m2 di Ciampea, Bogor",933000000,Jawa Barat,Bogor,Ciampea,3,2,72.0,60.0,2200.0,2.0,secondary
For Sale! Luxury House LT 180m2 Desain Elegan di Kota Wisata,3300000000,Jawa Barat,Bogor,,3,3,180.0,150.0,3500.0,2.0,secondary
Rumah Minimalis 4 KT LT 78m2 di Cibubur,575000000,Jawa Barat,Bogor,,4,2,78.0,80.0,1300.0,2.0,secondary
"For Sale Hunian Rumah Terawat 2 KT di Cibubur, Bogor",575000000,Jawa Barat,Bogor,,2,1,105.0,36.0,1300.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Kota Wisata Bogor,1800000000,Jawa Barat,Bogor,,3,2,144.0,150.0,2200.0,2.0,secondary
